FSC.H,SSC.H,FL1.H,FL2.H,FL3.H,FL4.H,label
178,106,0.0,483.214294433594,757.413452148438,604.353637695312,3
289,66,77.7857131958008,14.1428575515747,38.116584777832,215.763900756836,4
67,48,0.0,187.392852783203,0.0,341.357818603516,4
85,48,0.0,0.0,234.847351074219,235.086044311523,4
367,89,169.714279174805,30.6428565979004,225.010818481445,89.0965347290039,4
264,111,0.0,233.357147216797,105.742790222168,144.916061401367,4
79,121,167.357147216797,127.285713195801,223.78125,278.024139404297,4
195,87,126.107139587402,110.785713195801,114.349761962891,0.0,4
96,102,0.0,0.0,82.3810119628906,94.4637985229492,4
295,139,0.0,227.464279174805,122.956733703613,57.966423034668,4
251,91,104.892860412598,212.142852783203,89.758415222168,264.069244384766,4
196,100,188.571426391602,708.321411132812,719.296875,747.122741699219,3
75,238,160.285720825195,160.285720825195,142.629806518555,245.820571899414,4
88,56,114.321426391602,41.25,7.3774037361145,216.837356567383,4
267,74,516.214294433594,120.214286804199,577.896606445312,0.0,1
278,135,34.1785697937012,182.678573608398,164.762023925781,119.153198242188,4
201,104,129.642852783203,294.642852783203,612.324523925781,596.839477539062,3
130,91,532.714294433594,88.3928604125977,666.425476074219,288.758666992188,1
223,222,304.071441650391,300.535705566406,248.372589111328,360.679962158203,2
249,115,585.75,95.4642868041992,582.814880371094,253.334732055664,1
267,502,249.857147216797,298.178558349609,279.111785888672,237.232955932617,2
162,85,454.928558349609,147.321426391602,638.145446777344,319.888763427734,1
102,124,30.6428565979004,54.2142868041992,119.268028259277,184.6337890625,4
82,60,0.0,101.357139587402,167.221160888672,220.057708740234,4
294,134,0.0,206.25,183.205535888672,296.272827148438,4
198,267,282.857147216797,287.571441650391,233.617782592773,280.171051025391,2
304,134,87.2142868041992,377.142852783203,650.441101074219,722.433349609375,3
273,140,185.035720825195,510.321441650391,622.161071777344,630.116455078125,3
486,170,152.035720825195,0.0,217.633407592773,319.888763427734,4
353,67,0.0,533.892883300781,641.834106445312,600.059814453125,3
330,70,563.357116699219,185.035720825195,604.947143554688,0.0,1
197,137,0.0,242.785720825195,3.68870186805725,251.18782043457,4
244,144,0.0,152.035720825195,268.045684814453,256.555084228516,4
234,218,272.25,235.714279174805,131.563705444336,270.509979248047,2
138,93,0.0,0.0,63.9375,40.791187286377,4
131,44,9.4285717010498,81.3214263916016,62.7079315185547,200.735565185547,4
462,156,100.178573608398,135.535720825195,191.8125,335.990570068359,4
61,73,0.0,0.0,0.0,174.972717285156,4
414,94,31.8214282989502,0.0,179.516830444336,253.334732055664,4
175,532,51.8571434020996,30.6428565979004,41.805290222168,267.289611816406,4
359,155,218.035720825195,628.178588867188,681.180297851562,735.314819335938,3
434,167,11.7857141494751,120.214286804199,288.948303222656,143.84260559082,4
83,31,0.0,258.107147216797,29.509614944458,260.848907470703,4
176,76,73.0714263916016,0.0,200.419464111328,342.431274414062,4
431,80,597.535705566406,0.0,686.098571777344,325.256042480469,1
142,47,11.7857141494751,147.321426391602,0.0,287.685211181641,4
363,61,0.0,114.321426391602,38.116584777832,218.984252929688,4
144,62,37.7142868041992,518.571411132812,561.912231445312,619.381958007812,3
461,173,169.714279174805,577.5,539.780029296875,837.292785644531,3
255,113,134.357147216797,495.0,705.771606445312,677.348388671875,3
270,109,603.428588867188,242.785720825195,549.616577148438,165.311645507812,1
178,64,0.0,114.321426391602,215.174285888672,155.650573730469,4
74,72,193.285720825195,126.107139587402,186.894226074219,338.137451171875,4
72,76,0.0,130.821426391602,0.0,268.363067626953,4
135,91,55.3928565979004,192.107147216797,238.536056518555,288.758666992188,4
61,35,0.0,88.3928604125977,4.91826915740967,226.498428344727,4
156,238,319.392852783203,268.714294433594,249.602157592773,265.142700195312,2
304,150,61.2857131958008,116.678573608398,93.4471130371094,262.995788574219,4
264,166,15.3214282989502,82.5,63.9375,121.300102233887,4
110,61,0.0,4.7142858505249,228.699523925781,227.571884155273,4
187,96,0.0,5.89285707473755,9.83653831481934,4.29380893707275,4
62,10,0.0,0.0,33.1983184814453,287.685211181641,4
80,67,147.321426391602,80.1428604125977,238.536056518555,237.232955932617,4
154,84,0.0,93.1071395874023,714.378601074219,178.193069458008,4
107,62,0.0,228.642852783203,184.435089111328,255.481643676758,4
67,42,0.0,29.4642848968506,114.349761962891,278.024139404297,4
247,132,598.714294433594,0.0,732.822143554688,163.164749145508,1
100,94,188.571426391602,201.535720825195,159.84375,339.210906982422,4
465,85,563.357116699219,186.214279174805,704.542053222656,151.35676574707,1
296,62,66.0,146.142852783203,125.415863037109,212.543548583984,4
250,135,182.678573608398,228.642852783203,134.022842407227,257.628540039062,4
200,115,1.17857146263123,9.4285717010498,109.431488037109,268.363067626953,4
76,163,167.357147216797,279.321441650391,216.403839111328,288.758666992188,4
247,141,160.285720825195,637.607116699219,597.569702148438,715.99267578125,3
293,71,53.0357131958008,41.25,23.3617782592773,222.204620361328,4
387,96,157.928573608398,8.25,98.3653869628906,212.543548583984,4
154,97,150.857147216797,306.428558349609,135.252410888672,266.216156005859,4
292,110,37.7142868041992,60.1071434020996,288.948303222656,0.0,4
377,88,162.642852783203,126.107139587402,236.076919555664,199.662124633789,4
442,131,42.4285697937012,61.2857131958008,157.384613037109,0.0,4
101,47,17.6785717010498,0.0,130.334136962891,96.6107025146484,4
74,61,70.7142868041992,0.0,0.0,0.0,4
533,104,621.107116699219,109.607139587402,718.067321777344,212.543548583984,1
205,105,31.8214282989502,228.642852783203,38.116584777832,147.062957763672,4
305,229,196.821426391602,388.928558349609,106.972358703613,334.917114257812,4
74,28,0.0,0.0,0.0,163.164749145508,4
235,137,129.642852783203,0.0,129.104568481445,252.261276245117,4
342,118,619.928588867188,61.2857131958008,613.554077148438,0.0,1
92,44,0.0,0.0,201.649032592773,235.086044311523,4
450,114,180.321426391602,678.857116699219,563.141845703125,741.755493164062,3
217,145,16.5,558.642883300781,661.507202148438,705.258117675781,3
293,194,163.821426391602,67.1785736083984,185.664657592773,347.798522949219,4
111,52,128.464279174805,84.8571395874023,183.205535888672,172.825805664062,4
147,47,73.0714263916016,152.035720825195,150.007217407227,339.210906982422,4
510,136,139.071426391602,242.785720825195,201.649032592773,242.600204467773,4
77,47,0.0,0.0,180.746398925781,149.209869384766,4
213,111,36.5357131958008,104.892860412598,0.0,230.792236328125,4
203,179,236.892852783203,319.392852783203,41.805290222168,345.651611328125,2
454,138,654.107116699219,33.0,660.277648925781,213.617004394531,1
226,110,124.928573608398,517.392883300781,673.802856445312,737.461669921875,3
179,76,97.8214263916016,130.821426391602,205.337738037109,288.758666992188,4
234,113,0.0,50.6785697937012,75.0036087036133,216.837356567383,4
63,33,0.0,0.0,0.0,37.5708274841309,4
302,254,328.821441650391,284.035705566406,157.384613037109,300.566619873047,2
409,147,71.8928604125977,775.5,613.554077148438,835.145874023438,3
139,132,0.0,63.6428565979004,174.598556518555,106.271774291992,4
321,81,548.035705566406,0.0,635.686279296875,0.0,1
101,375,24.75,90.75,22.1322116851807,239.379852294922,4
66,17,0.0,0.0,60.2487983703613,154.577117919922,4
218,147,189.75,238.071426391602,15.984375,309.154235839844,4
313,80,116.678573608398,683.571411132812,644.293273925781,710.625366210938,3
335,67,617.571411132812,0.0,633.227172851562,264.069244384766,1
316,58,127.285713195801,177.964279174805,0.0,259.775451660156,4
459,112,137.892852783203,45.9642868041992,209.026443481445,304.860443115234,4
309,152,103.714286804199,188.571426391602,73.774040222168,315.594970703125,4
570,153,637.607116699219,173.25,633.227172851562,343.504730224609,1
385,146,108.428573608398,189.75,54.100959777832,280.171051025391,4
256,113,25.9285717010498,0.0,0.0,202.882476806641,4
184,121,123.75,139.071426391602,142.629806518555,280.171051025391,4
155,263,222.75,345.321441650391,247.143035888672,342.431274414062,2
192,119,161.464279174805,181.5,130.334136962891,186.780685424805,4
69,41,126.107139587402,140.25,135.252410888672,276.95068359375,4
70,149,35.3571434020996,186.214279174805,165.991592407227,226.498428344727,4
222,177,339.428558349609,313.5,29.509614944458,319.888763427734,2
244,185,70.7142868041992,279.321441650391,260.668273925781,305.933898925781,4
218,81,116.678573608398,182.678573608398,216.403839111328,314.521514892578,4
321,80,545.678588867188,135.535720825195,679.950744628906,80.508918762207,1
100,119,0.0,0.0,162.302886962891,261.92236328125,4
78,18,76.6071395874023,0.0,106.972358703613,57.966423034668,4
223,155,14.1428575515747,678.857116699219,719.296875,766.444885253906,3
69,174,256.928558349609,340.607147216797,276.652648925781,405.764953613281,2
101,18,43.6071434020996,0.0,0.0,202.882476806641,4
203,120,0.0,0.0,119.268028259277,191.074508666992,4
187,42,0.0,163.821426391602,75.0036087036133,169.605453491211,4
148,83,522.107116699219,48.3214302062988,699.623779296875,197.515213012695,1
401,72,570.428588867188,0.0,629.538452148438,223.278076171875,1
374,184,282.857147216797,104.892860412598,159.84375,315.594970703125,2
180,67,114.321426391602,87.2142868041992,130.334136962891,245.820571899414,4
60,27,77.7857131958008,0.0,0.0,222.204620361328,4
221,114,133.178573608398,225.107147216797,184.435089111328,143.84260559082,4
253,78,194.464279174805,114.321426391602,97.1358184814453,282.317932128906,4
168,76,12.9642858505249,108.428573608398,240.995193481445,228.645324707031,4
134,20,0.0,176.785720825195,51.6418266296387,326.329498291016,4
288,147,29.4642848968506,300.535705566406,184.435089111328,98.7576065063477,4
270,80,127.285713195801,482.035705566406,505.352172851562,592.545654296875,3
240,191,60.1071434020996,206.25,169.680282592773,183.560333251953,4
166,110,73.0714263916016,234.535720825195,202.878601074219,158.870941162109,4
65,133,0.0,29.4642848968506,122.956733703613,0.0,4
230,135,113.142860412598,173.25,173.368988037109,230.792236328125,4
122,62,451.392852783203,56.5714302062988,683.639404296875,283.391387939453,1
166,70,64.8214263916016,116.678573608398,240.995193481445,243.67366027832,4
143,106,54.2142868041992,0.0,181.975967407227,266.216156005859,4
218,58,81.3214263916016,20.0357151031494,126.645431518555,342.431274414062,4
218,111,124.928573608398,459.642852783203,600.028869628906,696.670532226562,3
281,103,69.5357131958008,0.0,558.223571777344,276.95068359375,4
59,46,0.0,0.0,0.0,45.0849952697754,4
216,80,74.25,601.071411132812,620.931518554688,706.331604003906,3
463,92,625.821411132812,60.1071434020996,622.161071777344,0.0,1
237,193,291.107147216797,363.0,172.139419555664,326.329498291016,2
106,56,0.0,0.0,0.0,310.227691650391,4
85,128,0.0,119.035713195801,77.4627380371094,272.656860351562,4
209,119,116.678573608398,40.0714302062988,77.4627380371094,310.227691650391,4
120,48,28.2857151031494,0.0,62.7079315185547,278.024139404297,4
258,117,152.035720825195,201.535720825195,40.5757217407227,253.334732055664,4
70,43,0.0,0.0,0.0,152.430221557617,4
259,143,616.392883300781,130.821426391602,662.736755371094,262.995788574219,1
110,90,81.3214263916016,101.357139587402,77.4627380371094,282.317932128906,4
71,121,0.0,170.892852783203,0.0,203.955932617188,4
241,110,542.142883300781,235.714279174805,623.390625,168.531997680664,1
106,82,29.4642848968506,214.5,0.0,225.42497253418,4
165,29,83.6785736083984,109.607139587402,95.90625,269.4365234375,4
132,94,70.7142868041992,25.9285717010498,50.4122581481934,94.4637985229492,4
109,110,0.0,0.0,0.0,302.713531494141,4
408,96,0.0,568.071411132812,694.705505371094,675.201477050781,3
190,94,127.285713195801,53.0357131958008,195.501205444336,203.955932617188,4
148,74,159.107147216797,0.0,114.349761962891,262.995788574219,4
237,114,170.892852783203,216.857147216797,94.6766815185547,211.470092773438,4
178,88,176.785720825195,176.785720825195,210.256011962891,320.962219238281,4
143,125,66.0,292.285705566406,0.0,337.063995361328,4
234,94,0.0,142.607147216797,47.953125,173.899261474609,4
230,109,0.0,638.785705566406,651.670654296875,714.919189453125,3
130,59,43.6071434020996,0.0,0.0,226.498428344727,4
239,101,0.0,289.928558349609,30.7391834259033,235.086044311523,4
330,84,137.892852783203,596.357116699219,507.811309814453,679.495300292969,3
159,101,320.571441650391,30.6428565979004,525.025268554688,268.363067626953,2
453,136,622.285705566406,0.0,619.701904296875,0.0,1
102,53,0.0,0.0,126.645431518555,159.944381713867,4
259,273,258.107147216797,380.678558349609,173.368988037109,341.357818603516,2
248,121,246.321426391602,229.821426391602,274.193511962891,239.379852294922,2
410,96,95.4642868041992,0.0,102.054084777832,278.024139404297,4
184,89,48.3214302062988,9.4285717010498,148.777648925781,0.0,4
312,67,104.892860412598,37.7142868041992,175.828125,202.882476806641,4
226,119,1.17857146263123,585.75,686.098571777344,725.653747558594,3
361,99,571.607116699219,215.678573608398,620.931518554688,200.735565185547,1
301,56,0.0,186.214279174805,0.0,0.0,4
384,132,621.107116699219,201.535720825195,620.931518554688,202.882476806641,1
281,129,161.464279174805,256.928558349609,218.862976074219,256.555084228516,4
232,131,94.2857131958008,254.571426391602,0.0,167.458557128906,4
71,50,35.3571434020996,153.214279174805,33.1983184814453,139.548797607422,4
149,100,36.5357131958008,29.4642848968506,54.100959777832,241.526763916016,4
523,160,231.0,561.0,561.912231445312,859.835266113281,3
191,224,180.321426391602,320.571441650391,211.485580444336,327.402923583984,4
337,165,108.428573608398,77.7857131958008,260.668273925781,331.696746826172,4
70,44,0.0,28.2857151031494,0.0,0.0,4
68,76,37.7142868041992,0.0,0.0,235.086044311523,4
77,41,0.0,0.0,45.4939918518066,241.526763916016,4
172,84,513.857116699219,35.3571434020996,585.274047851562,0.0,1
231,155,165.0,238.071426391602,113.120193481445,309.154235839844,4
192,124,42.4285697937012,137.892852783203,253.290863037109,323.109130859375,4
69,31,0.0,94.2857131958008,22.1322116851807,0.0,4
509,117,44.7857131958008,15.3214282989502,315.998809814453,302.713531494141,4
215,164,163.821426391602,163.821426391602,222.551681518555,305.933898925781,4
111,54,440.785705566406,8.25,628.308898925781,287.685211181641,1
139,106,86.0357131958008,111.964286804199,178.287261962891,217.91081237793,4
77,59,163.821426391602,24.75,140.170669555664,50.4522552490234,4
197,182,240.428573608398,354.75,220.092544555664,374.634826660156,2
359,130,146.142852783203,113.142860412598,290.177886962891,262.995788574219,4
340,195,261.642852783203,242.785720825195,159.84375,269.4365234375,2
224,72,564.535705566406,0.0,676.262023925781,126.667366027832,1
497,128,165.0,36.5357131958008,0.0,317.741882324219,4
252,68,0.0,116.678573608398,287.71875,153.503677368164,4
98,115,246.321426391602,40.0714302062988,6.14783668518066,386.442810058594,2
132,53,50.6785697937012,137.892852783203,146.318511962891,239.379852294922,4
167,74,150.857147216797,161.464279174805,200.419464111328,283.391387939453,4
457,150,100.178573608398,0.0,152.466339111328,125.593910217285,4
252,117,122.571426391602,170.892852783203,201.649032592773,93.3903427124023,4
337,51,513.857116699219,67.1785736083984,600.028869628906,49.3788032531738,1
139,93,20.0357151031494,102.535713195801,100.824516296387,247.967468261719,4
93,67,21.2142848968506,0.0,41.805290222168,101.977966308594,4
154,174,87.2142868041992,40.0714302062988,98.3653869628906,313.448059082031,4
148,97,0.0,29.4642848968506,197.960342407227,5.36726140975952,4
179,109,47.1428565979004,7.07142877578735,106.972358703613,145.989501953125,4
82,47,67.1785736083984,18.8571434020996,54.100959777832,281.244476318359,4
470,127,162.642852783203,676.5,582.814880371094,836.219299316406,3
249,168,0.0,103.714286804199,51.6418266296387,285.538299560547,4
89,33,0.0,31.8214282989502,81.1514434814453,182.486877441406,4
291,68,114.321426391602,9.4285717010498,119.268028259277,314.521514892578,4
88,164,74.25,0.0,54.100959777832,197.515213012695,4
194,95,0.0,0.0,0.0,161.017837524414,4
167,69,68.3571395874023,0.0,2.45913457870483,268.363067626953,4
368,104,38.8928565979004,63.6428565979004,205.337738037109,129.887725830078,4
225,112,157.928573608398,559.821411132812,668.884643554688,638.7041015625,3
62,13,0.0,122.571426391602,0.0,256.555084228516,4
228,146,24.75,221.571426391602,41.805290222168,244.747116088867,4
247,173,20.0357151031494,198.0,113.120193481445,313.448059082031,4
222,94,543.321411132812,5.89285707473755,673.802856445312,24.6894016265869,1
312,158,74.25,190.928573608398,0.0,298.419738769531,4
120,179,133.178573608398,273.428558349609,168.450714111328,289.832122802734,4
181,103,555.107116699219,114.321426391602,601.258422851562,188.927597045898,1
64,40,0.0,0.0,0.0,98.7576065063477,4
253,281,177.964279174805,242.785720825195,185.664657592773,198.588668823242,4
249,130,108.428573608398,155.571426391602,141.400238037109,216.837356567383,4
104,90,51.8571434020996,0.0,159.84375,290.905548095703,4
62,11,0.0,0.0,0.0,72.9947509765625,4
76,111,0.0,9.4285717010498,11.0661058425903,70.8478469848633,4
243,145,29.4642848968506,136.714279174805,141.400238037109,185.707244873047,4
115,136,113.142860412598,4.7142858505249,39.3461532592773,236.15950012207,4
232,97,140.25,0.0,82.3810119628906,123.447006225586,4
236,118,0.0,215.678573608398,44.2644233703613,373.561370849609,4
133,260,0.0,0.0,67.626205444336,222.204620361328,4
220,112,0.0,522.107116699219,601.258422851562,719.213012695312,3
121,181,293.464294433594,262.821441650391,206.567306518555,295.199371337891,2
419,185,144.964279174805,238.071426391602,234.847351074219,316.668426513672,4
206,31,68.3571395874023,47.1428565979004,201.649032592773,126.667366027832,4
251,164,132.0,227.464279174805,102.054084777832,333.843658447266,4
458,138,625.821411132812,180.321426391602,704.542053222656,67.6274948120117,1
302,158,104.892860412598,153.214279174805,236.076919555664,349.945434570312,4
190,180,139.071426391602,238.071426391602,255.75,299.493194580078,4
124,80,102.535713195801,58.9285697937012,0.0,243.67366027832,4
60,13,47.1428565979004,94.2857131958008,199.189910888672,0.0,4
328,120,88.3928604125977,190.928573608398,132.793273925781,267.289611816406,4
93,84,73.0714263916016,103.714286804199,234.847351074219,243.67366027832,4
127,85,117.857139587402,239.25,81.1514434814453,89.0965347290039,4
358,113,137.892852783203,120.214286804199,0.0,134.181533813477,4
163,100,11.7857141494751,0.0,57.789665222168,152.430221557617,4
365,109,96.6428604125977,94.2857131958008,129.104568481445,297.346282958984,4
129,97,21.2142848968506,73.0714263916016,14.754807472229,293.052459716797,4
179,64,0.0,136.714279174805,138.941101074219,161.017837524414,4
112,50,0.0,43.6071434020996,29.509614944458,259.775451660156,4
114,123,11.7857141494751,176.785720825195,157.384613037109,128.814270019531,4
215,101,110.785713195801,591.642883300781,624.620178222656,688.082885742188,3
167,82,60.1071434020996,74.25,244.683898925781,213.617004394531,4
228,126,62.4642868041992,577.5,643.063720703125,682.715637207031,3
388,178,84.8571395874023,177.964279174805,0.0,0.0,4
336,145,180.321426391602,511.5,630.768005371094,601.133239746094,3
142,57,133.178573608398,0.0,135.252410888672,153.503677368164,4
97,143,150.857147216797,220.392852783203,82.3810119628906,230.792236328125,4
217,93,84.8571395874023,35.3571434020996,167.221160888672,196.441757202148,4
266,163,229.821426391602,299.357147216797,279.111785888672,418.646392822266,2
85,52,47.1428565979004,89.5714263916016,33.1983184814453,135.254989624023,4
374,77,25.9285717010498,532.714294433594,577.896606445312,606.500549316406,3
107,53,0.0,50.6785697937012,0.0,192.14794921875,4
397,111,536.25,190.928573608398,481.990386962891,188.927597045898,1
304,151,0.0,245.142852783203,240.995193481445,294.125915527344,4
71,115,41.25,168.535720825195,142.629806518555,172.825805664062,4
148,61,499.714294433594,0.0,655.359375,318.815307617188,1
219,66,43.6071434020996,182.678573608398,195.501205444336,323.109130859375,4
112,49,0.0,56.5714302062988,197.960342407227,257.628540039062,4
280,141,123.75,254.571426391602,240.995193481445,358.533050537109,4
422,92,60.1071434020996,121.392860412598,76.233169555664,279.097595214844,4
275,154,11.7857141494751,234.535720825195,130.334136962891,201.809020996094,4
331,80,0.0,20.0357151031494,99.594955444336,178.193069458008,4
153,58,0.0,50.6785697937012,99.594955444336,105.198318481445,4
120,133,0.0,0.0,19.6730766296387,238.306396484375,4
489,158,124.928573608398,177.964279174805,663.966369628906,625.822692871094,3
194,185,221.571426391602,315.857147216797,152.466339111328,338.137451171875,2
105,103,148.5,117.857139587402,232.388214111328,225.42497253418,4
191,119,45.9642868041992,110.785713195801,173.368988037109,267.289611816406,4
238,106,0.0,152.035720825195,100.824516296387,140.62223815918,4
64,19,0.0,18.8571434020996,0.0,324.182586669922,4
143,104,80.1428604125977,0.0,46.7235565185547,251.18782043457,4
291,125,0.0,188.571426391602,136.481964111328,289.832122802734,4
294,173,84.8571395874023,267.535705566406,178.287261962891,327.402923583984,4
351,108,107.25,126.107139587402,97.1358184814453,253.334732055664,4
100,242,81.3214263916016,294.642852783203,153.695907592773,355.312683105469,4
293,114,84.8571395874023,604.607116699219,652.900268554688,688.082885742188,3
64,55,0.0,134.357147216797,49.1826934814453,0.0,4
141,53,58.9285697937012,121.392860412598,8.60697078704834,330.623291015625,4
67,53,117.857139587402,0.0,0.0,262.995788574219,4
68,44,61.2857131958008,0.0,4.91826915740967,282.317932128906,4
127,236,18.8571434020996,267.535705566406,215.174285888672,363.900329589844,4
144,114,43.6071434020996,199.178573608398,70.085334777832,179.266525268555,4
279,108,60.1071434020996,183.857147216797,78.6923065185547,129.887725830078,4
101,60,0.0,0.0,65.1670684814453,232.93913269043,4
132,54,0.0,185.035720825195,49.1826934814453,200.735565185547,4
447,94,596.357116699219,0.0,639.375,289.832122802734,1
175,75,43.6071434020996,27.1071434020996,109.431488037109,110.565582275391,4
178,67,104.892860412598,63.6428565979004,157.384613037109,186.780685424805,4
207,52,0.0,0.0,77.4627380371094,208.249740600586,4
420,126,0.0,0.0,157.384613037109,257.628540039062,4
376,67,0.0,470.25,587.733154296875,640.851013183594,3
142,66,123.75,69.5357131958008,188.123794555664,284.46484375,4
296,141,175.607147216797,166.178573608398,288.948303222656,312.374603271484,4
214,118,58.9285697937012,388.928558349609,579.126220703125,564.635864257812,3
73,76,37.7142868041992,0.0,127.875,317.741882324219,4
421,119,107.25,305.25,597.569702148438,564.635864257812,3
73,48,0.0,157.928573608398,39.3461532592773,238.306396484375,4
159,81,29.4642848968506,234.535720825195,0.0,162.091293334961,4
198,86,167.357147216797,111.964286804199,0.0,303.786987304688,4
93,51,0.0,3.53571438789368,0.0,295.199371337891,4
380,71,70.7142868041992,578.678588867188,641.834106445312,640.851013183594,3
85,45,0.0,0.0,0.0,272.656860351562,4
70,73,75.4285736083984,0.0,173.368988037109,57.966423034668,4
211,129,133.178573608398,82.5,33.1983184814453,239.379852294922,4
156,72,542.142883300781,54.2142868041992,682.409851074219,167.458557128906,1
199,128,34.1785697937012,483.214294433594,647.981994628906,673.054565429688,3
212,284,228.642852783203,335.892852783203,276.652648925781,328.476379394531,2
182,101,507.964294433594,240.428573608398,581.585327148438,111.639038085938,1
259,113,562.178588867188,117.857139587402,746.347351074219,0.0,1
195,88,175.607147216797,57.75,218.862976074219,319.888763427734,4
211,110,104.892860412598,1.17857146263123,165.991592407227,352.092346191406,4
74,271,0.0,0.0,57.789665222168,209.323196411133,4
73,97,21.2142848968506,0.0,0.0,133.10807800293,4
346,149,93.1071395874023,123.75,227.469955444336,287.685211181641,4
331,89,0.0,0.0,212.715148925781,291.97900390625,4
243,118,0.0,254.571426391602,0.0,271.583435058594,4
170,98,519.75,30.6428565979004,678.721130371094,140.62223815918,1
443,142,252.214279174805,669.428588867188,613.554077148438,710.625366210938,3
275,113,188.571426391602,176.785720825195,272.963928222656,220.057708740234,4
235,137,38.8928565979004,602.25,704.542053222656,713.845764160156,3
208,103,168.535720825195,146.142852783203,147.548080444336,149.209869384766,4
64,168,27.1071434020996,0.0,138.941101074219,159.944381713867,4
60,75,0.0,104.892860412598,118.038459777832,297.346282958984,4
284,73,538.607116699219,163.821426391602,572.978393554688,0.0,1
327,66,0.0,199.178573608398,212.715148925781,246.894012451172,4
231,165,17.6785717010498,165.0,0.0,258.701995849609,4
406,77,176.785720825195,0.0,137.711532592773,254.408187866211,4
276,146,0.0,194.464279174805,252.061294555664,2.14690446853638,4
64,330,16.5,0.0,83.610580444336,81.5823745727539,4
206,119,556.285705566406,220.392852783203,716.837768554688,210.396636962891,1
358,184,62.4642868041992,206.25,188.123794555664,182.486877441406,4
432,73,559.821411132812,54.2142868041992,618.472351074219,149.209869384766,1
106,230,188.571426391602,67.1785736083984,8.60697078704834,226.498428344727,4
143,88,127.285713195801,0.0,6.14783668518066,313.448059082031,4
230,244,0.0,34.1785697937012,174.598556518555,0.0,4
478,107,616.392883300781,21.2142848968506,686.098571777344,195.368316650391,1
173,79,478.5,96.6428604125977,631.997619628906,118.079750061035,1
272,172,94.2857131958008,43.6071434020996,124.186294555664,247.967468261719,4
79,88,0.0,0.0,135.252410888672,280.171051025391,4
180,101,0.0,141.428573608398,0.0,214.690444946289,4
219,125,549.214294433594,116.678573608398,702.082946777344,234.012588500977,1
389,118,170.892852783203,0.0,306.162261962891,195.368316650391,4
207,182,251.035720825195,314.678558349609,150.007217407227,278.024139404297,2
128,86,0.0,167.357147216797,116.808891296387,268.363067626953,4
212,115,29.4642848968506,0.0,119.268028259277,302.713531494141,4
209,125,0.0,229.821426391602,14.754807472229,310.227691650391,4
171,75,0.0,243.964279174805,0.0,273.730316162109,4
222,95,102.535713195801,42.4285697937012,164.762023925781,225.42497253418,4
170,81,78.9642868041992,102.535713195801,2.45913457870483,140.62223815918,4
158,196,258.107147216797,268.714294433594,131.563705444336,320.962219238281,2
229,103,0.0,64.8214263916016,118.038459777832,205.029388427734,4
271,123,100.178573608398,99.0,0.0,311.301147460938,4
84,114,0.0,71.8928604125977,24.5913467407227,89.0965347290039,4
426,93,619.928588867188,88.3928604125977,657.818481445312,223.278076171875,1
89,66,5.89285707473755,142.607147216797,0.0,132.034622192383,4
368,88,74.25,166.178573608398,126.645431518555,208.249740600586,4
503,166,16.5,637.607116699219,592.651428222656,808.3095703125,3
117,45,0.0,87.2142868041992,0.0,220.057708740234,4
200,177,498.535705566406,228.642852783203,619.701904296875,325.256042480469,1
431,101,552.75,71.8928604125977,585.274047851562,41.8646392822266,1
141,117,150.857147216797,561.0,678.721130371094,722.433349609375,3
236,159,140.25,190.928573608398,114.349761962891,148.136413574219,4
208,104,165.0,255.75,40.5757217407227,339.210906982422,4
501,133,635.25,253.392852783203,592.651428222656,198.588668823242,1
322,105,183.857147216797,0.0,168.450714111328,221.131164550781,4
59,19,16.5,40.0714302062988,0.0,164.238189697266,4
129,46,16.5,0.0,181.975967407227,315.594970703125,4
132,99,16.5,214.5,47.953125,259.775451660156,4
334,86,583.392883300781,154.392852783203,537.320922851562,227.571884155273,1
189,62,113.142860412598,192.107147216797,221.322113037109,249.040924072266,4
373,78,31.8214282989502,96.6428604125977,17.2139415740967,99.8310623168945,4
308,68,0.0,420.75,612.324523925781,595.765991210938,3
104,78,549.214294433594,87.2142868041992,722.985595703125,274.803771972656,1
141,70,524.464294433594,126.107139587402,779.545654296875,237.232955932617,1
277,42,56.5714302062988,90.75,95.90625,234.012588500977,4
69,45,0.0,196.821426391602,24.5913467407227,174.972717285156,4
263,148,143.785720825195,0.0,189.353363037109,274.803771972656,4
61,99,0.0,5.89285707473755,95.90625,252.261276245117,4
261,152,177.964279174805,21.2142848968506,231.158660888672,348.871978759766,4
344,83,100.178573608398,682.392883300781,616.013244628906,725.653747558594,3
197,113,97.8214263916016,0.0,40.5757217407227,208.249740600586,4
144,59,54.2142868041992,97.8214263916016,72.5444717407227,179.266525268555,4
142,65,41.25,97.8214263916016,147.548080444336,165.311645507812,4
243,65,140.25,168.535720825195,213.944717407227,208.249740600586,4
345,110,572.785705566406,254.571426391602,600.028869628906,259.775451660156,1
101,85,0.0,45.9642868041992,63.9375,291.97900390625,4
382,87,610.5,20.0357151031494,592.651428222656,0.0,1
60,28,38.8928565979004,0.0,0.0,0.0,4
209,103,17.6785717010498,0.0,0.0,278.024139404297,4
286,118,579.857116699219,0.0,611.094970703125,244.747116088867,1
274,42,150.857147216797,140.25,0.0,272.656860351562,4
359,123,49.5,143.785720825195,54.100959777832,281.244476318359,4
183,234,227.464279174805,333.535705566406,218.862976074219,340.284362792969,2
168,246,167.357147216797,315.857147216797,200.419464111328,304.860443115234,4
